id,date,lat,lon,taxon,common_name,user
283534959,2023-03-13,37.8549533333,-122.1137695,Bombus vosnesenskii,Yellow-faced Bumble Bee,andi-marine-naturalist
283531235,2025-05-23,37.7586563759,-122.1655939202,Apis mellifera,Western Honey Bee,mestewart
283531212,2025-05-23,37.6563393764,-122.0807509268,Bombus melanopygus,Black-tailed Bumble Bee,mestewart
283531181,2025-05-23,37.7836244363,-122.0664273521,Apis mellifera,Western Honey Bee,mestewart
283506654,2025-05-18,37.9495817,-121.9833825997,Apis mellifera,Western Honey Bee,spinops
283505974,2025-05-23,38.2514833333,-121.9827033333,Apis mellifera,Western Honey Bee,silveradojim
283505936,2025-05-22,38.4299845,-122.7909453,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
283505928,2025-05-22,38.4299845,-122.7909453,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
283505535,2025-05-23,37.4168319702,-122.1764526367,Apis mellifera,Western Honey Bee,everyspeciescounts
283500516,2025-05-23,37.7609583333,-122.2267,Lasioglossum kincaidii,Kincaid's Sweat Bee,hellabeenerd
283500500,2025-05-23,37.7614983333,-122.229925,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
283499367,2025-05-23,37.5056916667,-122.2765583333,Bombus melanopygus,Black-tailed Bumble Bee,shubii
283498590,2025-05-23,37.5022133333,-122.27465,Apis mellifera,Western Honey Bee,shubii
283495355,2025-05-18,38.3625632693,-122.7524773958,Anthidium manicatum,European Woolcarder Bee,direbecca
283485778,2025-05-23,37.4649166667,-122.2799833333,Bombus melanopygus,Black-tailed Bumble Bee,gina-genduso
283482134,2025-05-23,37.8349216667,-122.2799083333,Apis mellifera,Western Honey Bee,hkly
283482120,2025-05-23,37.8348616667,-122.27928,Apis mellifera,Western Honey Bee,hkly
283481398,2025-05-22,38.218322,-122.3536249722,Bombus melanopygus,Black-tailed Bumble Bee,mzplatypus
283470450,2025-05-23,38.5316883333,-121.7608633333,Halictus ligatus,Ligated Furrow Bee,arameediethelm
283470145,2025-05-22,37.46909194,-121.86965936,Pyrobombus,,truthseqr
283470143,2025-05-22,37.46913092,-121.86964059,Bombus californicus,California Bumble Bee,truthseqr
283470139,2025-05-22,37.46956004,-121.87014398,Pyrobombus,,truthseqr
283470136,2025-05-22,37.46996887,-121.87051343,Bombus californicus,California Bumble Bee,truthseqr
283470126,2025-05-22,37.47052198,-121.87198599,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
283470112,2025-05-22,37.46522072,-121.87597282,Pyrobombus,,truthseqr
283470101,2025-05-22,37.4647148101,-121.87539783,Pyrobombus,,truthseqr
283467713,2025-05-23,38.418586731,-121.4590072632,Bombus melanopygus,Black-tailed Bumble Bee,ccsdkroberson
283465882,2025-05-23,38.5315133333,-121.7608633333,Bombus vosnesenskii,Yellow-faced Bumble Bee,arameediethelm
283463026,2025-05-23,38.5314466667,-121.7609633333,Halictus ligatus,Ligated Furrow Bee,arameediethelm
283461563,2025-05-23,37.2317383333,-122.0987916667,Bombus melanopygus,Black-tailed Bumble Bee,n9jim
283458307,2025-05-23,37.9160687057,-122.499418172,Bombus californicus,California Bumble Bee,beverlykaytw
283439013,2025-05-23,38.5587616667,-121.7425383333,Apis mellifera,Western Honey Bee,pepperjackb
283429829,2025-05-08,37.8321512066,-122.2545196158,Apis mellifera,Western Honey Bee,henryg851
283412704,2025-05-22,37.8698383333,-122.239495,Bombus vosnesenskii,Yellow-faced Bumble Bee,lucyrandel
283412527,2025-05-23,37.83492,-122.2785633333,Apis mellifera,Western Honey Bee,hkly
283372415,2025-05-22,37.4601607601,-121.87361832,Bombus californicus,California Bumble Bee,truthseqr
283372404,2025-05-22,37.45820894,-121.87133844,Bombus californicus,California Bumble Bee,truthseqr
283372396,2025-05-22,37.45791721,-121.87022949,Pyrobombus,,truthseqr
283314540,2020-05-05,38.5220226253,-121.6017977708,Apis mellifera,Western Honey Bee,uminekobeer
283309115,2025-05-21,37.55307,-122.281655,Xylocopa sonorina,Valley Carpenter Bee,jeremyip
283303062,2025-05-18,37.4586486698,-122.3850938387,Bombus melanopygus,Black-tailed Bumble Bee,cmaci
283302767,2025-05-22,36.9980234262,-121.4877136727,Apis mellifera,Western Honey Bee,tvl
283302052,2025-05-20,37.2479517568,-121.9364721602,Xylocopa sonorina,Valley Carpenter Bee,edwardrooks
283281397,2025-05-22,36.952895,-122.0595166667,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
283278196,2025-05-17,37.9235383333,-122.0369416667,Apis mellifera,Western Honey Bee,gabriella133
283265221,2025-05-22,37.3851583925,-122.0081898943,Apis mellifera,Western Honey Bee,blossompuppy
283260281,2025-05-22,38.2516466667,-121.9827116667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
283259993,2025-05-22,38.251695,-121.9825883333,Apis mellifera,Western Honey Bee,silveradojim
283237692,2025-05-22,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
283229793,2025-05-22,38.4885595506,-122.5714257919,Apis mellifera,Western Honey Bee,lilredhen
283218287,2025-05-16,37.9346555556,-121.4308,Apis mellifera,Western Honey Bee,chernandez
283205733,2025-05-22,38.2362197842,-122.6483443379,Apis mellifera,Western Honey Bee,fblue707
283204940,2025-05-22,37.74827,-122.4294133333,Bombus vosnesenskii,Yellow-faced Bumble Bee,sidhough
283197910,2025-05-22,37.831395,-122.2562333333,Apis mellifera,Western Honey Bee,nofaithleft
283195607,2025-05-22,37.3972111111,-122.2033138889,Xylocopa sonorina,Valley Carpenter Bee,bob-dodge
283191630,2025-05-20,37.8313716667,-122.2562166667,Apis mellifera,Western Honey Bee,jeffrodrick22
283189583,2025-05-22,37.9961179572,-122.5539009258,Apis mellifera,Western Honey Bee,bosquesano
283174071,2025-05-21,37.8812127,-122.1426706,Apis mellifera,Western Honey Bee,torj27
283146694,2025-05-22,37.8368583333,-122.2581805556,Apis mellifera,Western Honey Bee,thetoygardener
283123445,2025-05-21,38.47148,-121.3226866667,Xylocopa sonorina,Valley Carpenter Bee,nicoleseger
283122910,2025-05-21,38.47148,-121.3227216667,Bombus melanopygus,Black-tailed Bumble Bee,nicoleseger
283072480,2025-05-21,37.8578116667,-122.25878,Xylocopa sonorina,Valley Carpenter Bee,caterpillarlady
283056673,2025-05-21,37.1875375171,-121.5426599984,Bombus vosnesenskii,Yellow-faced Bumble Bee,edwardrooks
283050770,2025-05-21,37.3134386344,-122.0625848834,Apis mellifera,Western Honey Bee,jmaughn
283047998,2025-05-21,38.35945884,-122.6562484393,Bombus melanopygus,Black-tailed Bumble Bee,direbecca
283047692,2025-05-21,37.1953013309,-121.5439181053,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
283045833,2025-05-21,38.578009045,-121.4588384923,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
283026503,2025-05-21,37.2316233333,-122.0973933333,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
283025477,2025-05-21,37.8269916093,-122.0291564214,Apis mellifera,Western Honey Bee,novanixie
283024275,2025-05-21,37.2840277778,-122.08455,Apis mellifera,Western Honey Bee,patp1
283023878,2025-05-21,36.9737691305,-122.036468987,Anthidium manicatum,European Woolcarder Bee,finimonkeyflower
283022644,2025-05-21,38.278655,-122.0527111667,Apis mellifera,Western Honey Bee,silveradojim
283022339,2025-05-21,38.2515966667,-121.9825216667,Apis mellifera,Western Honey Bee,silveradojim
283021251,2025-05-21,37.962491,-122.0050674,Bombus vosnesenskii,Yellow-faced Bumble Bee,steve760
282988981,2025-05-14,37.8425478714,-122.3065477372,Apis mellifera,Western Honey Bee,donavanstudies
282982521,2025-05-20,38.0589230568,-121.973287724,Bombus californicus,California Bumble Bee,mikhela
282960537,2025-05-19,38.531211,-121.758696,Xylocopa sonorina,Valley Carpenter Bee,xlover1lizsucks
282959910,2025-05-21,38.552355,-121.46885,Xylocopa sonorina,Valley Carpenter Bee,adamc921
282950996,2025-05-21,38.5231150722,-122.936995703,Apis mellifera,Western Honey Bee,waffleowl
282946954,2025-05-16,37.9374555556,-121.9888916667,Hesperapis regularis,Clarkia Evening Bee,annienzelll
282934407,2025-05-20,37.80938,-122.24855,Apis mellifera,Western Honey Bee,jeffrodrick22
282933949,2025-05-21,38.123278456,-122.6033773291,Halictus farinosus,Wide-striped Sweat Bee,elizabeth_becker
282933516,2025-05-21,37.2620693114,-121.8026831622,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,kronsvalle
282929777,2025-05-21,38.4714866667,-121.3226783333,Xylocopa tabaniformis,Horse-fly Carpenter Bee,nicoleseger
282924715,2025-05-21,37.8717033333,-122.29213,Bombus melanopygus,Black-tailed Bumble Bee,hellabeenerd
282875639,2025-05-18,37.17046551,-121.75791157,Bombus californicus,California Bumble Bee,truthseqr
282848462,2025-05-20,38.5552125,-121.7348585,Xylocopa sonorina,Valley Carpenter Bee,bugliker372
282821274,2025-05-07,37.2646798,-122.0097901,Apis mellifera,Western Honey Bee,sleyva408
282820165,2025-05-19,38.5313033333,-121.7587583333,Xylocopa sonorina,Valley Carpenter Bee,edilyn
282811150,2025-05-20,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282808197,2025-05-20,38.0565755707,-121.2076997003,Anthidium manicatum,European Woolcarder Bee,kikeda
282802648,2021-08-06,38.0659664835,-121.2196704327,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,kikeda
282802326,2025-05-20,38.2694933,-122.0255949997,Apis mellifera,Western Honey Bee,chair-tan
282796941,2025-05-18,36.9491498579,-122.0546625182,Bombus vosnesenskii,Yellow-faced Bumble Bee,paraminus
282795766,2025-05-20,37.8243406725,-122.2683746451,Anthidium manicatum,European Woolcarder Bee,dgreenberger
282787530,2025-05-20,37.0002846505,-122.0576515367,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,theplanthropologist
282787397,2025-05-16,38.5448425669,-121.4370949566,Xylocopa sonorina,Valley Carpenter Bee,guerra3597
282775432,2025-05-20,37.3034333333,-121.9862883333,Xylocopa sonorina,Valley Carpenter Bee,westsiderabbit
282772553,2025-05-20,38.251495,-121.982675,Apis mellifera,Western Honey Bee,silveradojim
282769093,2025-05-20,37.6716216667,-121.9189216667,Apis mellifera,Western Honey Bee,diploglossusmonotropis
282768435,2025-05-20,38.2515033333,-121.9825533333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282756273,2025-05-20,37.4241517801,-122.0281996682,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
282745841,2025-05-20,37.8314450517,-122.2562773436,Apis mellifera,Western Honey Bee,ehniliep
282745598,2025-05-20,37.8313662064,-122.2562208864,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,ehniliep
282742193,2025-05-20,37.8313604804,-122.2562169137,Xylocopa tabaniformis,Horse-fly Carpenter Bee,ar1ko
282740809,2025-05-19,37.88222,-121.91404,Chelostoma californicum,,hasfitz5
282739762,2025-05-20,37.8312591404,-122.2559375937,Apis mellifera,Western Honey Bee,plantlover181
282739529,2025-05-20,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
282739498,2025-05-20,37.8313936613,-122.2562383963,Apis mellifera,Western Honey Bee,plantlover181
282738785,2025-05-20,37.831320509,-122.2561074713,Apis mellifera,Western Honey Bee,babycarrotlover222
282736480,2025-05-08,37.831995,-122.2544166667,Apis mellifera,Western Honey Bee,ar1ko
282735481,2025-05-20,38.22522431,-122.598595279,Bombus vosnesenskii,Yellow-faced Bumble Bee,adonohue
282729202,2025-05-20,37.4024083333,-122.0121083333,Apis mellifera,Western Honey Bee,anniebeez
282721440,2025-05-20,37.9361417267,-122.0595199669,Bombus californicus,California Bumble Bee,moraga4monarchs
282721205,2025-05-20,38.5317533333,-121.7610033333,Bombus vosnesenskii,Yellow-faced Bumble Bee,emiapearson
282711581,2025-05-20,37.0775882537,-121.021508618,Apis mellifera,Western Honey Bee,sethfaught
282700465,2025-05-20,37.3814667289,-122.1056661958,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,charley280
282699089,2025-05-20,37.8313666667,-122.2562033333,Apis mellifera,Western Honey Bee,jeffrodrick22
282695822,2025-05-20,37.4090934268,-122.0256879484,Anthidium manicatum,European Woolcarder Bee,muddphoto
282680480,2025-05-13,37.8314666667,-122.2562033333,Anthidium manicatum,European Woolcarder Bee,johnporkbio
282679648,2025-05-20,37.831405,-122.25622,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,johnporkbio
282675780,2025-05-20,38.4649615116,-122.6961306415,Xylocopa sonorina,Valley Carpenter Bee,teapot_rabbit
282631045,2025-05-18,37.16819317,-121.76670984,Bombus californicus,California Bumble Bee,truthseqr
282623598,2025-05-18,37.1662354401,-121.76718614,Halictus farinosus,Wide-striped Sweat Bee,truthseqr
282600728,2025-04-27,37.6771605741,-121.7896129612,Bombus vosnesenskii,Yellow-faced Bumble Bee,irene135
282598010,2025-05-19,37.8407924062,-122.1014925577,Apis mellifera,Western Honey Bee,seka04
282570458,2025-05-19,37.37312,-122.1196361667,Apis mellifera,Western Honey Bee,nataliejagoda
282568992,2025-05-18,37.9478209761,-122.0743260492,Apis mellifera,Western Honey Bee,roger597
282557799,2025-05-19,37.731690649,-122.0691227519,Anthidium manicatum,European Woolcarder Bee,mestewart
282552001,2025-05-16,37.3215538025,-122.2027903655,Bombus vosnesenskii,Yellow-faced Bumble Bee,patp1
282548589,2025-05-16,37.3217810288,-122.2025184679,Apis mellifera,Western Honey Bee,patp1
282542702,2025-05-14,37.0847477438,-122.0632839203,Bombus melanopygus,Black-tailed Bumble Bee,robthorn
282540456,2025-05-19,38.54796949,-121.7825334,Apis mellifera,Western Honey Bee,juno27
282538514,2025-05-19,38.5141666667,-122.0796555556,Apis mellifera,Western Honey Bee,elmteaya
282535782,2025-05-19,37.3033866667,-121.9344033333,Bombus vosnesenskii,Yellow-faced Bumble Bee,kasswilson01
282528868,2025-05-14,37.0806153019,-122.0609075092,Bombus melanopygus,Black-tailed Bumble Bee,robthorn
282526096,2025-05-19,38.5269383333,-121.80417,Apis mellifera,Western Honey Bee,silveradojim
282520988,2025-05-19,38.5272133333,-121.7963716667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282519613,2025-05-19,38.2515716667,-121.9827583333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282518735,2025-05-19,38.2516333333,-121.9825583333,Apis mellifera,Western Honey Bee,silveradojim
282518553,2025-05-19,38.2516133333,-121.9825366667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282518453,2025-05-19,38.2516116667,-121.9825966667,Anthidium manicatum,European Woolcarder Bee,silveradojim
282518404,2025-05-19,38.2516633333,-121.982545,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282518078,2025-05-19,38.25172,-121.9825366667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282517289,2025-05-14,37.8853033333,-122.2632966667,Bombus vosnesenskii,Yellow-faced Bumble Bee,grantcath
282517092,2025-05-14,37.8853416667,-122.2635633333,Bombus vosnesenskii,Yellow-faced Bumble Bee,grantcath
282517010,2025-05-19,37.2380722222,-121.9162361111,Xylocopa sonorina,Valley Carpenter Bee,kouzui
282516952,2025-05-19,37.4091663,-121.801608,Melecta separata,,tracyk2
282502394,2025-05-19,38.3691416667,-121.4949416667,Bombus californicus,California Bumble Bee,hayliery
282498603,2025-05-19,38.2289333333,-122.5975555556,Apis mellifera,Western Honey Bee,mikewitkowski
282497269,2025-05-19,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282493059,2025-05-19,37.7957814571,-122.3955453296,Apis mellifera,Western Honey Bee,aricreagh
282489959,2025-05-18,37.7603783333,-122.2231016667,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
282489950,2025-05-18,37.7602316667,-122.2182316667,Bombus californicus,California Bumble Bee,hellabeenerd
282489936,2025-05-18,37.7604316667,-122.22312,Halictus tripartitus,Tripartite Sweat Bee,hellabeenerd
282488885,2025-05-15,37.5939801163,-122.3965021681,Apis mellifera,Western Honey Bee,atalietd
282488683,2025-05-18,37.76052,-122.2230866667,Halictus tripartitus,Tripartite Sweat Bee,hellabeenerd
282479644,2025-05-19,37.7619033333,-122.2273866667,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
282479607,2025-05-19,37.75998,-122.22998,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
282479519,2025-05-19,37.7599866667,-122.2299333333,Agapostemon subtilior,Fine striped sweat bee,hellabeenerd
282479086,2025-05-16,37.5936245853,-122.3973438551,Apis mellifera,Western Honey Bee,nicothefreako
282478207,2025-05-16,37.5936756736,-122.3967082987,Apis mellifera,Western Honey Bee,amelia_evans1123
282452602,2025-05-10,38.5053375429,-122.0613723993,Bombus californicus,California Bumble Bee,maddy77flynn
282433075,2025-05-19,37.8329366667,-122.2560966667,Apis mellifera,Western Honey Bee,sproutrootcat
282426297,2025-05-08,37.5949803452,-122.3929632827,Bombus vosnesenskii,Yellow-faced Bumble Bee,ericlim1
282410629,2025-05-17,37.9306033333,-122.5511466667,Bombus melanopygus,Black-tailed Bumble Bee,marinbeenerd
282400467,2025-05-18,37.1599543743,-121.8984163852,Anthophora urbana,Urbane Digger Bee,edwardrooks
282399313,2025-05-19,38.579604,-122.5782039722,Apis mellifera,Western Honey Bee,aniandthedeer
282396653,2025-05-19,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282396651,2025-05-19,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282390966,2025-05-11,37.7408033333,-122.1058278333,Bombus melanopygus,Black-tailed Bumble Bee,eviltwin
282379948,2025-05-18,37.1599543743,-121.8984163852,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
282366040,2025-05-18,37.1599543743,-121.8984163852,Bombus vosnesenskii,Yellow-faced Bumble Bee,edwardrooks
282359984,2025-05-18,37.1630009,-121.76022608,Lasioglossum titusi,Titus's Sweat Bee,truthseqr
282359969,2025-05-18,37.16333035,-121.75886419,Lasioglossum titusi,Titus's Sweat Bee,truthseqr
282357969,2025-05-18,37.16538386,-121.75725799,Lasioglossum titusi,Titus's Sweat Bee,truthseqr
282353340,2019-05-12,38.5575577585,-121.6252113452,Apis mellifera,Western Honey Bee,uminekobeer
282317664,2025-02-28,37.8536133333,-122.296845,Apis mellifera,Western Honey Bee,omar_roman
282301741,2025-05-18,37.1599543743,-121.8984163852,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
282298491,2025-05-13,37.8314166667,-122.2562466667,Apis mellifera,Western Honey Bee,caltheteamaster
282285370,2025-05-18,37.6070928804,-122.4314461575,Apis mellifera,Western Honey Bee,dddade
282282589,2025-05-18,37.7963958969,-122.1994600942,Apis mellifera,Western Honey Bee,sujaeger
282278719,2025-05-18,37.7378578186,-122.3876800537,Bombus vosnesenskii,Yellow-faced Bumble Bee,daddybat
282275749,2023-06-07,37.9759527778,-121.3128055556,Xylocopa sonorina,Valley Carpenter Bee,kikeda
282275247,2023-06-07,37.9759777778,-121.3128805556,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,kikeda
282269615,2025-05-18,37.4532585144,-122.2546768188,Apis mellifera,Western Honey Bee,munkeebot
282269259,2025-05-18,38.5056418674,-121.5341840439,Apis mellifera,Western Honey Bee,bkandon
282268446,2025-05-18,37.9615589717,-121.9690737084,Xylocopa tabaniformis,Horse-fly Carpenter Bee,plantriclove
282252095,2025-05-17,38.521055,-121.9677366667,Apis mellifera,Western Honey Bee,sophsipstea
282251795,2025-05-17,38.5241166667,-121.95697,Apis mellifera,Western Honey Bee,sophsipstea
282249206,2025-05-17,37.940878714,-122.0071306551,Apis mellifera,Western Honey Bee,tyno
282229854,2025-05-18,37.9414672852,-122.3332214355,Apis mellifera,Western Honey Bee,madihunt
282227642,2025-05-18,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282227640,2025-05-18,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
282220962,2025-05-18,38.4618357172,-122.5541637604,Apis mellifera,Western Honey Bee,dclump
282215994,2025-05-18,37.3585706841,-121.939983816,Bombus vosnesenskii,Yellow-faced Bumble Bee,errzrin
282210778,2025-05-18,38.2516466667,-121.9827116667,Apis mellifera,Western Honey Bee,silveradojim
282210728,2025-05-17,37.842187,-122.272478,Anthidium manicatum,European Woolcarder Bee,catchang
282210698,2025-05-18,38.25175,-121.9825283333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
282209348,2025-05-18,37.7682194444,-122.2761083333,Megachile perihirta,Western Leafcutter Bee,boo-bee
282205702,2025-05-18,38.206771901,-122.5196346481,Bombus melanopygus,Black-tailed Bumble Bee,adonohue
282196735,2025-05-18,37.8167408302,-122.2404259443,Xylocopa sonorina,Valley Carpenter Bee,azound
282189692,2025-05-18,37.2368222222,-121.97535,Apis mellifera,Western Honey Bee,rutviknk
282189061,2025-05-16,37.3161194444,-121.9878305556,Apis mellifera,Western Honey Bee,buggawug
282188983,2025-05-16,37.3161194444,-121.9878305556,Apis mellifera,Western Honey Bee,buggawug
282180128,2025-05-18,38.1113888333,-122.22715,Anthidium manicatum,European Woolcarder Bee,jaimechaves76
282152519,2025-05-18,37.801353676,-122.0750437006,Apis mellifera,Western Honey Bee,kavaige
282151739,2025-05-18,37.9359062205,-122.1951804398,Apis mellifera,Western Honey Bee,charlie09876
282140295,2025-05-18,38.5968714,-121.5149377,Bombus californicus,California Bumble Bee,elizabeth-in-the-garden
282135972,2025-05-18,38.5977222222,-121.5156694444,Apis mellifera,Western Honey Bee,elizabeth-in-the-garden
282132798,2025-05-18,38.5974702759,-121.5147769547,Apis mellifera,Western Honey Bee,elizabeth-in-the-garden
282125722,2025-05-18,37.9577798,-122.3260528,Anthidium manicatum,European Woolcarder Bee,bringingbackthenativesgardentour
282122907,2025-05-18,37.728134419,-121.8894055858,Apis mellifera,Western Honey Bee,wanderling
282118715,2025-05-18,37.9858805,-122.0221611997,Apis mellifera,Western Honey Bee,zakartazak
282111553,2025-05-17,38.3731681519,-122.4935795692,Apis mellifera,Western Honey Bee,direbecca
282092624,2025-05-13,37.8313966667,-122.2562333333,Apis mellifera,Western Honey Bee,caltheteamaster
282092088,2025-05-13,37.8314033333,-122.2562466667,Apis mellifera,Western Honey Bee,caltheteamaster
282088066,2025-05-18,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
282033346,2025-05-11,37.2417294555,-121.8112335168,Xylocopa sonorina,Valley Carpenter Bee,nina559
281985290,2025-05-15,37.962491,-122.0050674,Bombus californicus,California Bumble Bee,steve760
281982556,2025-05-11,37.0759305556,-122.0004666667,Bombus melanopygus,Black-tailed Bumble Bee,barbarab
281980749,2025-05-17,37.3948966667,-121.8174133333,Bombus vosnesenskii,Yellow-faced Bumble Bee,greatrumpuscat
281978435,2025-05-17,37.964895,-122.6274333333,Bombus melanopygus,Black-tailed Bumble Bee,rajanrao
281974549,2025-05-17,38.5046466667,-122.1427166667,Diadasia bituberculata,Bindweed Turret Bee,entomologyabby
281973124,2025-05-14,37.3034,-121.76287,Xylocopa sonorina,Valley Carpenter Bee,danieldas
281967904,2025-05-17,38.5190084796,-122.9507010829,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,waffleowl
281967757,2025-05-17,38.4519099556,-122.9698949203,Halictus farinosus,Wide-striped Sweat Bee,waffleowl
281967453,2025-05-17,38.3528594971,-121.995262146,Apis mellifera,Western Honey Bee,sasyyy3
281967320,2025-05-17,38.3528556824,-121.9952697754,Apis mellifera,Western Honey Bee,sasyyy3
281965974,2025-05-17,38.324805,-122.3442916667,Bombus californicus,California Bumble Bee,lyledb
281965498,2025-05-15,37.3332527778,-121.8826305556,Apis mellifera,Western Honey Bee,danieldas
281964066,2025-05-17,37.5531568946,-122.0911449659,Apis mellifera,Western Honey Bee,dr_zz
281956437,2025-05-17,38.3406382457,-122.488918528,Apis mellifera,Western Honey Bee,wanderling
281953423,2025-05-14,37.3033972222,-121.7628694444,Apis mellifera,Western Honey Bee,danieldas
281946055,2025-05-13,37.3284822224,-121.6604140917,Apis mellifera,Western Honey Bee,danieldas
281936779,2025-05-16,37.315090628,-122.1980992748,Bombus melanopygus,Black-tailed Bumble Bee,caitlindempsey
281936418,2025-05-17,37.2110486221,-121.8872482271,Apis mellifera,Western Honey Bee,edoda
281923668,2025-05-17,38.5598424501,-121.4893205836,Xylocopa sonorina,Valley Carpenter Bee,newnaturalist2023
281918889,2025-05-17,37.8750133333,-122.2384333333,Bombus melanopygus,Black-tailed Bumble Bee,liesylou
281917016,2025-05-16,37.6568388889,-121.7715444444,Xylocopa tabaniformis,Horse-fly Carpenter Bee,rogeraines
281917014,2025-05-16,37.6568388889,-121.7715444444,Xylocopa tabaniformis,Horse-fly Carpenter Bee,rogeraines
281915947,2025-05-16,37.9500616667,-122.508025,Apis mellifera,Western Honey Bee,kaylenholder
281913798,2025-05-17,37.80938,-122.1134333333,Bombus melanopygus,Black-tailed Bumble Bee,moraga4monarchs
281913611,2025-05-14,38.5406951904,-121.7056427002,Bombus vandykei,Van Dyke's Bumble Bee,amyhiss
281913467,2025-05-17,37.8094783333,-122.1132666667,Bombus melanopygus,Black-tailed Bumble Bee,moraga4monarchs
281908564,2025-05-16,36.948475,-122.0655111111,Apis mellifera,Western Honey Bee,sillyjesse
281895421,2025-05-17,38.2516333333,-121.9825833333,Xylocopa sonorina,Valley Carpenter Bee,silveradojim
281888949,2025-05-17,37.480255,-122.2096416667,Xylocopa sonorina,Valley Carpenter Bee,cmaci
281888413,2025-05-17,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
281885565,2025-05-17,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281879703,2025-05-17,38.2515633333,-121.982795,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
281879406,2025-05-17,38.2514916667,-121.98272,Bombus melanopygus,Black-tailed Bumble Bee,silveradojim
281877864,2025-05-15,37.2254861111,-121.8449555556,Apis mellifera,Western Honey Bee,eeya
281877495,2025-05-16,37.3665434441,-122.0450111871,Xylocopa tabaniformis,Horse-fly Carpenter Bee,cschryvers
281876916,2025-05-17,38.251575,-121.98262,Apis mellifera,Western Honey Bee,silveradojim
281864072,2025-05-17,38.3216249742,-121.9676258547,Xylocopa sonorina,Valley Carpenter Bee,mylavarapu_venkatramesh
281862832,2025-05-16,38.4973833333,-122.6397027778,Halictus ligatus,Ligated Furrow Bee,wildmare64
281861253,2025-05-17,37.4515269653,-122.1047701253,Bombus melanopygus,Black-tailed Bumble Bee,queeniezng
281859527,2025-05-14,37.9057476867,-122.3095081486,Apis mellifera,Western Honey Bee,butterfly_oclock
281857747,2025-05-17,38.5611633333,-121.3516466667,Apis mellifera,Western Honey Bee,alibev418
281813735,2025-05-13,37.8324051107,-122.2545618564,Apis mellifera,Western Honey Bee,taskedwboredom
281811686,2025-05-17,37.5114347,-121.9489108,Apis mellifera,Western Honey Bee,naturalist196612
281771065,2025-05-11,38.3968582059,-121.4703682848,Bombus melanopygus,Black-tailed Bumble Bee,arnel
281686783,2025-05-08,37.83207,-122.2544416667,Apis mellifera,Western Honey Bee,friedmushroom1196
281676116,2025-05-16,37.6281573343,-122.1846580316,Bombus melanopygus,Black-tailed Bumble Bee,mestewart
